 |       | #it{tHq}      | #it{tWH}      | #it{tWZ}      | #it{t#bar{t}}      | #it{t#bar{t}W}      | #it{t#bar{t}Z}      | #it{t#bar{t}H}      | #it{tZq}      | #it{tW}      | Z+jets      | Diboson      | minor bkgs      | minor bkgs |
 | Muon isol. eff. (syst) |    NA    | 0.00875703 / -0.00875757 | 0.00835196 / -0.00835241 | 0.00914539 / -0.00914598 | 0 / 0 | 0.0083495 / -0.00834991 | 0.00970342 / -0.00970408 | 0.00917737 / -0.009178 | 0.0085193 / -0.00851977 | 0.0103211 / -0.0103218 | 0.00918779 / -0.00918836 | 0.00584719 / -0.00584738 | 0.00780726 / -0.00780768 |
 | Tau electron veto (tot.) |    NA    | 0.00911264 / -0.00911321 | 0.0086742 / -0.00867468 | 0 / 0 | 0 / 0 | 0.00742029 / -0.0074207 | 0.00878226 / -0.00878279 | 0.00853121 / -0.00853176 | 0 / 0 | 0 / 0 | 0.00519358 / -0.00519376 | 0 / 0 | 0.00921411 / -0.00921469 |
 | Tau reconstruction |    NA    | 0.00620246 / -0.00620273 | 0.00605628 / -0.00605649 | 0 / 0 | 0 / 0 | 0.00566059 / -0.00566084 | 0.00612162 / -0.00612188 | 0.00694848 / -0.00694877 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00610179 / -0.00610204 |
 | Tau fake shape |    NA    | -0.0128058 / 0.0128046 | -0.0162412 / 0.0162391 | 0 / 0 | 0 / 0 | -0.0156706 / 0.0156687 | -0.0153818 / 0.01538 | -0.0213463 / 0.0213429 | -0.0147269 / 0.0147253 | 0 / 0 | 0 / 0 | 0 / 0 | -0.0184035 / 0.018401 |
 | tHq NNPDF 3 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 9 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 1 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 1 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 1 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 1 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 1 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 2 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 2 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 3 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 3 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 3 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 4 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 4 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 5 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 5 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 5 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 6 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 6 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 6 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 7 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 7 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 8 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 8 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 8 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 8 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 9 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 9 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER EffectiveNP 1 |    NA    | 0.00482217 / -0.00482436 | -0.00472562 / 0.00472357 | 2.22045e-16 / 2.22045e-16 | -0.0557082 / 0.0554368 | -0.00904629 / 0.0090388 | -0.00615317 / 0.00614965 | 0 / 0 | 0.0100358 / -0.0100453 | 0.0350083 / -0.0351273 | 0.00705699 / -0.00706174 | 0.0609398 / -0.0613111 | -0.0178847 / 0.0178555 |
 | JER EffectiveNP 2 |    NA    | 0 / -2.22045e-16 | 0 / -2.22045e-16 | 2.22045e-16 / 2.22045e-16 | -0.0612342 / 0.0612042 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | -0.0136961 / 0.0136948 | 0 / -1.11022e-16 | -0.0103016 / 0.0103009 | -0.00753122 / 0.00753084 | 0 / -1.11022e-16 |
 | JES pileup offset #mu |    NA    | -0.00726669 / 0.0072656 | -0.00651744 / 0.00651661 | 2.22045e-16 / 2.22045e-16 | 2.22045e-16 / 0 | -0.00907598 / 0.00907428 | -0.00831752 / 0.00831611 | -2.22045e-16 / 0 | 0 / 2.22045e-16 | 0.0187219 / -0.0187292 | 2.22045e-16 / 0 | -0.0145595 / 0.0145552 | -0.0190532 / 0.0190459 |
 | JES pileup offset NPV |    NA    | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | -0.00571326 / 0.00571271 | 2.22045e-16 / 0 | -3.33067e-16 / -2.22045e-16 | 0.00564287 / -0.00564341 | 0.0228738 / -0.0228819 | 0.00711504 / -0.00711582 | -0.0331015 / 0.0330839 | -0.0190359 / 0.0190302 |
 | JES pileup #rho topology |    NA    | 0 / 0 | -2.22045e-16 / -2.22045e-16 | 0.00822806 / -0.00823154 | 0 / 0 | -0.013139 / 0.0131302 | -0.00977479 / 0.00976989 | -2.22045e-16 / -2.22045e-16 | 0.0182584 / -0.0182755 | 0.0488493 / -0.0489719 | 0.0260366 / -0.0260714 | 0.041097 / -0.0411837 | -0.0617986 / 0.0616038 |
 | JES flavour response |    NA    | 0 / 0 | -2.22045e-16 / 0 | 0 / 2.22045e-16 | 2.22045e-16 / 0 | 0.00664734 / -0.00664791 | 0.0058955 / -0.00589592 | -5.55112e-16 / -2.22045e-16 | -0.00546005 / 0.0054598 | -0.0164321 / 0.0164293 | -0.00972192 / 0.00972089 | -0.0401508 / 0.0401362 | 0.0242899 / -0.0242976 |
 | JES flavour composition |    NA    | -0.00591734 / 0.00591592 | -0.00814858 / 0.00814593 | 2.22045e-16 / 2.22045e-16 | 0 / -1.11022e-16 | -0.0177248 / 0.0177121 | -0.014246 / 0.0142378 | -2.22045e-16 / -2.22045e-16 | 0.0108996 / -0.0109042 | 0.0440735 / -0.0441469 | 0.0237843 / -0.0238063 | 0.0470808 / -0.0471642 | -0.0513848 / 0.0512724 |
 | JES #eta intercalibration modelling |    NA    | 0 / 0 | -2.22045e-16 / 0 | 2.22045e-16 / 2.22045e-16 | 2.22045e-16 / 0 | -0.00778603 / 0.00778516 | -0.00686336 / 0.00686263 | -3.33067e-16 / -5.55112e-16 | 0.0049642 / -0.00496456 | 0.0244062 / -0.0244152 | 0.00820394 / -0.00820496 | 0.0401227 / -0.0401469 | -0.0306367 / 0.030622 |
 | JES effective NP modelling 1 |    NA    | 0 / 0 | -2.22045e-16 / 0 | 4.44089e-16 / 2.22045e-16 | 2.22045e-16 / 0 | -2.22045e-16 / -2.22045e-16 | 0 / 2.22045e-16 | -3.33067e-16 / -2.22045e-16 | 0.0054546 / -0.00545479 | 0.0187886 / -0.0187911 | 0.00867447 / -0.008675 | 0.040209 / -0.0402207 | -0.0230316 / 0.0230279 |
 | tHq PS + had. |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq #mu_{R} scale |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq #mu_{R} scale |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 6 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 1 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 2 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 2 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 2 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 2 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 4 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 4 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 4 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 5 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 6 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 6 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 7 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 8 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 8 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 9 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tHq NNPDF 9 |    NA    | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER EffectiveNP 9 |    NA    | 0.00501243 / -0.00501281 | 0 / 0 | 0 / 4.44089e-16 | -0.0604006 / 0.0603389 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00816244 / 0.00816144 | 0 / 0 | 0.044864 / -0.0448901 | 0 / 0 |
 | JER EffectiveNP 1 |    NA    | 0.00521966 / -0.00521986 | 0 / 0 | 0 / 0 | -0.0607804 / 0.0607551 | 0 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | -0.00768319 / 0.00768278 | 2.22045e-16 / 0 | 0.0394478 / -0.0394582 | 2.22045e-16 / -1.11022e-16 |
 | c-tag Eigenvar. 17 |    NA    | 0.00546215 / -0.00546227 | 0.00554618 / -0.00554635 | 0 / 0 | 0 / 0 | 0.00538922 / -0.00538934 | 0.00578199 / -0.00578223 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0.00537018 / -0.00537038 |
 | Tau fake norm. |    NA    | 0.180658 / -0.181502 | 0.104702 / -0.104976 | 0 / 0 | 0 / 0 | 0.106952 / -0.107238 | 0.177783 / -0.1786 | 0.108601 / -0.108896 | 0.0275773 / -0.0275956 | 0 / 0 | 0.0511727 / -0.0512363 | 0.0501379 / -0.0501989 | 0.194445 / -0.195429 |
 | tWH XS |    NA    | 0.0903644 / -0.0914135 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tWH PS + had. |    NA    | -0.0874558 / 0.0874044 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tWH #mu_{R} scale |    NA    | -0.00771247 / 0.00771206 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER EffectiveNP 4 |    NA    | 0 / -2.22045e-16 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -0.0527588 / 0.0525692 | 0 / -2.22045e-16 | 0 / 0 | -3.33067e-16 / -3.33067e-16 | 0 / 2.22045e-16 | -0.0117034 / 0.0116943 | -0.00659612 / 0.00659323 | -0.0361118 / 0.0360238 | 0 / 0 |
 | JER EffectiveNP 5 |    NA    | -3.33067e-16 / 0 | 0 / 0 | 0 / 0 | -0.0523577 / 0.0520637 | 0 / 0 | 0 / 0 | -2.22045e-16 / -3.33067e-16 | 0 / 0 | -1.11022e-16 / 0 | 2.22045e-16 / 2.22045e-16 | -0.02102 / 0.0275188 | 0 / 0 |
 | tWH #mu_{F} scale |    NA    | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tWH #mu_{R} scale |    NA    | 4.44089e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | RNN Tau ID syst. |    NA    | 0 / 0 | 0.0168509 / -0.0168529 | 0 / 0 | 0 / 0 | 0.0158266 / -0.0158284 | 0.0169986 / -0.0170007 | 0.0196405 / -0.0196433 | 0 / 0 | 0 / 0 | 0.0106116 / -0.0106124 | 0.0074122 / -0.00741261 | 0 / 0 |
 | tWZ XS |    NA    | 0 / 0 | 0.495628 / -0.497448 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tWZ (alt. DR) |    NA    | 0 / 0 | 0.126382 / -0.126488 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER DataVsMC MC16 |    NA    | 0 / 0 | -2.22045e-16 / 0 | 2.22045e-16 / 2.22045e-16 | -0.0582633 / 0.0582249 | 0 / 0 | 0 / 0 | -3.33067e-16 / -5.55112e-16 | 4.44089e-16 / -2.22045e-16 | -0.00890751 / 0.00890677 | -0.00551692 / 0.00551665 | -0.0054412 / 0.0054409 | 0 / 0 |
 | tWZ #mu_{R} scale |    NA    | 0 / 0 | -2.22045e-16 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tWZ #mu_{F} scale |    NA    | 0 / 0 | -3.33067e-16 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | tWZ #mu_{R} scale |    NA    | 0 / 0 | 0 / -2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | JER EffectiveNP 8 |    NA    | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | -0.0602688 / 0.0602288 | 0 / 0 | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0.00663113 / -0.00663166 | 0 / 0 | 0.0397004 / -0.0397201 | -0.0078625 / 0.00786176 |
 | JES #eta intercalibration total stat |    NA    | 0 / 0 | 0 / 0 | 4.44089e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | -5.55112e-16 / -6.66134e-16 | 0 / 0 | -2.22045e-16 / -3.33067e-16 | 0 / 0 | 0 / 0 | -0.00691976 / 0.00691944 |
 | t#bar{t} NLO gen. |    NA    | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} PS + had. |    NA    | 0 / 0 | 0 / 0 | 2.22045e-16 / 4.44089e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{R} scale |    NA    | 0 / 0 | 0 / 0 | 2.22045e-16 / 2.22045e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{F} scale |    NA    | 0 / 0 | 0 / 0 | 2.22045e-16 / 4.44089e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
 | t#bar{t} #mu_{R} scale |    NA    | 0 / 0 | 0 / 0 | 2.22045e-16 / 4.44089e-16 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 |
